0,908,238705,63734952,16925783735,4450277735624,1168962686470833,304856989654898630,5112600589025468543,4627558351122972222,7578790881960512785,1954004389124719872,-1507748477940679441,-4257875214720414812,-8458400551019232903,3064117812460865772,-337434628509848953,7706175859759005304,7069492359012370825,7632367093567358420,-8395525866640224001,6464392231090344688,4451015424866930689,-3998562559416555186,4934637492229832191,3438160041416074082,-3926307832425950503,-715954377921978812,6541336577338848415,2008478388129830782,-2472883689382730447,-2931636985218609376,5050690524632052495,-5465054917908670014,8869421031356218653,-2816205324592319200,5808930202314582899,2544950815732246266,-5027465586158337895,-4690840264099050004,3210722767922391911,8557684073166324294,-7581592463398602623,-5388830735302495742,2196847092181683007,923252114347290272,3354462694983621145,2795894134426118000,5826372648287389447,-7028347182608548650,-4427982633398642223,-5921432185420932934,2008919728451474111,-8315789085998887930,-2594257766373524887,-3017948091719748458,695933613778846327,-2157284549623102602,-2832079081510214663,6347659885106705524,440233670969377903,-3805324573849476518,-8996797164156661031,6147243259841544358,-5584159757647999925,-3066001334380062864,-6832044988208133283,3320849700725102026,-5619791836058038521,4977146564084895962,-8292051222855527991,-8561039918308329628,-7765360507657288889,1802422963364512766,-8414924758980517899,8685131080428097352,3318160365422607411,2528258850941879710,2684623836703538025,-3953158849895512052,637820987529412479,-4590617878827453598,-2687697272709403627,-9207832594189051210,-2169509369261228329,1796795186154260242,3050538785793210025,7379737016202393598,-8979512615540958897,-8956496894311634966,1667433791945056185,-8445398781307446330,-7536092052035908049,-4246478553457668824,-4009187473184940391,-1958837951443733158,-2252580835985223109,1514864826977634456,6676984142158239341,1749423609728795846,4779398848401545879,7101987188907644732,-7719503004106595815,-4157003895132107814,2096412310694985707,2395517515737254440,-7884504854387384147,5635353504208298366,418257173950143063,8368248310580281556,3741245236842936321,1124094088338411562,5077492095470326187,-2713186998544173184,6749285075272646485,1484397262808080086,-3791526096546780009,-5301333952793518340,5674208879214375185,4313359012422994314,1561079927362635227,-1481766303249608068,-8994839478572052179,-1299339459771683018,249310526186547239,-1126779677229367292,8696556636906986449,-8314888256924999934,5645830288509543715,7889723661684603148,-2941107073425457507,-2053332890931843230,773435892038047607,7371848249266973364,-5155221994874030135,14864856362452834,2804049859270544787,-1714959159204205828,-6125292447258583475,5132016792138484246,-4135491788906431777,-8824381097957562056,4030812876352939009,-2710278024831491658,-896676596939854709,-2309759518184198596,-1460390577017914763,3607206470588498986,2585426799558410351,4934428455596702284,-2375802394671305263,-6123139526979603934,2649517667485345267,-2399031157789976678,-1758640083866970619,-1354866681874223014,8110640288295805767,7206033572488928954,3274286133777665469,-6676579593566656090,-5827424731704367761,6992103446656673274,-400559723868432255,4595447161279745190,5428749193375124799,-4977634072601524902,-4557102242364559907,-6466488340125519972,-7111391851447045149,145425108617325720,-6442146462042498171,5710065549519656560,8902214611470598915,3296816177749067624,-5438235768275170595,3607465634973122108,-8417385376047249413,721063174399363190,3574454988731667853,-6763401344413186400,-9129261575380430973,-8189899168423126986,-7601692665585819683,331903483694146868,-8270718913501194685,6214741845301174658,8865296506044718457,-2422331808025433884,-1090520018145847841,-6027391606702808310,-8693828172160972619,-7756069081887871228,-3683398073429690445,-5870040694907009244,-2225393528781517451,-7962125320739967294,2229812904311946759,-1612453337657780768,2472336323775917073,3747551944616818376,-2890084723495986105,-173563604780557962,5292858624041070905,-1471923332822492916,-369458744250865801,6530313661903132112,-8820512026659463151,-2812211006690757670,3326001808427440391,-7989470546074013880,7000210675502803609,5874088136547883870,-8611445939738849305,3907402857572357420,6006729844913068625,5018298782335753128,390124911588080271,4688886562837709354,8627774048922206833,-1914440449341933524,-7196352946894839249,4661662605381537526,8388742832242902181,-6501280864906866052,-6782806657920356853,8262728443071591516,2260463638028637429,-1185628234038888884,5264999966801425203,-6567522736003464676,-2089316101129736355,-1435438660279973604,-306002334190679269,7083135204207261336,-159970759865699187,-8102999843100697392,-904883079437562973,-3541634096490076736,8596875323254632269,835133745535532308,4834562253790997651,-6611001672935725848,-5554566721631853891,6196961866146719048,-6235268836630866965,-7172486911686978372,3151968392275383637,3212243227893891040,5784125638854987883,4212202369948299388,2970449723260207869,-67093937980163542,-5418854438803578829,339175852423764558,860888481499202613,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
